15.000000	255.000000	0.000000	1.0
21.000000	255.000000	0.000000	1.0
26.000000	255.000000	0.000000	1.0
32.000000	255.000000	0.000000	1.0
38.000000	255.000000	0.000000	1.0
44.000000	255.000000	0.000000	1.0
50.000000	255.000000	0.000000	1.0
56.000000	255.000000	0.000000	1.0
62.000000	255.000000	0.000000	1.0
68.000000	255.000000	0.000000	1.0
74.000000	255.000000	0.000000	1.0
79.000000	255.000000	0.000000	1.0
85.000000	255.000000	0.000000	1.0
91.000000	255.000000	0.000000	1.0
97.000000	255.000000	0.000000	1.0
103.000000	255.000000	0.000000	1.0
109.000000	255.000000	0.000000	1.0
115.000000	255.000000	0.000000	1.0
121.000000	255.000000	0.000000	1.0
126.000000	255.000000	0.000000	1.0
132.000000	255.000000	0.000000	1.0
138.000000	255.000000	0.000000	1.0
144.000000	255.000000	0.000000	1.0
150.000000	255.000000	0.000000	1.0
156.000000	255.000000	0.000000	1.0
162.000000	255.000000	0.000000	1.0
168.000000	255.000000	0.000000	1.0
174.000000	255.000000	0.000000	1.0
179.000000	255.000000	0.000000	1.0
185.000000	255.000000	0.000000	1.0
191.000000	255.000000	0.000000	1.0
197.000000	255.000000	0.000000	1.0
203.000000	255.000000	0.000000	1.0
209.000000	255.000000	0.000000	1.0
215.000000	255.000000	0.000000	1.0
221.000000	255.000000	0.000000	1.0
226.000000	255.000000	0.000000	1.0
232.000000	255.000000	0.000000	1.0
238.000000	255.000000	0.000000	1.0
244.000000	255.000000	0.000000	1.0
250.000000	255.000000	0.000000	1.0
255.000000	254.000000	0.000000	1.0
255.000000	248.000000	0.000000	1.0
255.000000	242.000000	0.000000	1.0
255.000000	236.000000	0.000000	1.0
255.000000	231.000000	0.000000	1.0
255.000000	225.000000	0.000000	1.0
255.000000	219.000000	0.000000	1.0
255.000000	213.000000	0.000000	1.0
255.000000	207.000000	0.000000	1.0
255.000000	201.000000	0.000000	1.0
255.000000	195.000000	0.000000	1.0
255.000000	189.000000	0.000000	1.0
255.000000	184.000000	0.000000	1.0
255.000000	178.000000	0.000000	1.0
255.000000	172.000000	0.000000	1.0
255.000000	166.000000	0.000000	1.0
255.000000	160.000000	0.000000	1.0
255.000000	154.000000	0.000000	1.0
255.000000	148.000000	0.000000	1.0
255.000000	142.000000	0.000000	1.0
255.000000	136.000000	0.000000	1.0
255.000000	131.000000	0.000000	1.0
255.000000	125.000000	0.000000	1.0
255.000000	119.000000	0.000000	1.0
255.000000	113.000000	0.000000	1.0
255.000000	107.000000	0.000000	1.0
255.000000	101.000000	0.000000	1.0
255.000000	95.000000	0.000000	1.0
255.000000	89.000000	0.000000	1.0
255.000000	84.000000	0.000000	1.0
255.000000	78.000000	0.000000	1.0
255.000000	72.000000	0.000000	1.0
255.000000	66.000000	0.000000	1.0
255.000000	60.000000	0.000000	1.0
255.000000	54.000000	0.000000	1.0
255.000000	48.000000	0.000000	1.0
255.000000	42.000000	0.000000	1.0
255.000000	36.000000	0.000000	1.0
255.000000	31.000000	0.000000	1.0
255.000000	25.000000	0.000000	1.0
255.000000	19.000000	0.000000	1.0
255.000000	13.000000	0.000000	1.0
255.000000	7.000000	0.000000	1.0
255.000000	1.000000	0.000000	1.0
254.000000	0.000000	5.000000	1.0
254.000000	0.000000	11.000000	1.0
253.000000	0.000000	18.000000	1.0
252.000000	0.000000	24.000000	1.0
251.000000	0.000000	30.000000	1.0
251.000000	0.000000	36.000000	1.0
250.000000	0.000000	43.000000	1.0
249.000000	0.000000	49.000000	1.0
248.000000	0.000000	55.000000	1.0
248.000000	0.000000	61.000000	1.0
247.000000	0.000000	68.000000	1.0
246.000000	0.000000	74.000000	1.0
245.000000	0.000000	80.000000	1.0
245.000000	0.000000	86.000000	1.0
244.000000	0.000000	93.000000	1.0
243.000000	0.000000	99.000000	1.0
242.000000	0.000000	105.000000	1.0
241.000000	0.000000	111.000000	1.0
241.000000	0.000000	118.000000	1.0
240.000000	0.000000	124.000000	1.0
239.000000	0.000000	130.000000	1.0
238.000000	0.000000	136.000000	1.0
238.000000	0.000000	142.000000	1.0
237.000000	0.000000	149.000000	1.0
236.000000	0.000000	155.000000	1.0
235.000000	0.000000	161.000000	1.0
235.000000	0.000000	167.000000	1.0
234.000000	0.000000	174.000000	1.0
233.000000	0.000000	180.000000	1.0
232.000000	0.000000	186.000000	1.0
232.000000	0.000000	193.000000	1.0
231.000000	0.000000	199.000000	1.0
230.000000	0.000000	205.000000	1.0
229.000000	0.000000	211.000000	1.0
229.000000	0.000000	218.000000	1.0
228.000000	0.000000	224.000000	1.0
227.000000	0.000000	230.000000	1.0
226.000000	0.000000	236.000000	1.0
226.000000	0.000000	243.000000	1.0
225.000000	0.000000	249.000000	1.0
224.000000	0.000000	255.000000	1.0
